age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,age_group,probabilidad_exito
45,blue-collar,married,unknown,no,yes,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.504388125079199
33,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.575939175060843
33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,Adulto,0.8934112545134382
45,admin.,married,university.degree,no,no,no,cellular,nov,fri,1,999,3,failure,-1.1,94.767,-50.8,1.049,4963.6,Adulto,0.7334975185107663
35,self-employed,single,university.degree,no,no,yes,cellular,nov,wed,1,3,1,success,-0.1,93.2,-42.0,4.12,5195.8,Adulto,0.7569128418688784
24,student,single,high.school,no,unknown,unknown,cellular,jun,thu,3,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,Joven,0.7377752438552994
40,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Adulto,0.7557956224162051
43,blue-collar,married,basic.6y,unknown,yes,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5689980415763363
26,student,single,high.school,no,no,no,cellular,aug,wed,3,999,3,failure,-1.7,94.027,-38.3,0.894,4991.6,Joven,0.9019089000376022
29,services,single,high.school,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.5364889571019048
34,management,divorced,professional.course,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6071715791840807
58,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,Maduro,0.8219402637758224
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,Joven,0.7523745940190185
30,technician,single,university.degree,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.4,5099.1,Joven,0.6060152296432051
40,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,Adulto,0.6205314253584094
59,admin.,married,unknown,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Maduro,0.8143276615761219
30,technician,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Joven,0.5140531242545329
57,admin.,married,university.degree,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Maduro,0.8179978479703883
18,student,single,basic.6y,no,no,yes,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,Joven,0.9157874289045093
42,services,married,university.degree,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6210548601506333
32,services,married,high.school,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6411634284240778
18,student,single,unknown,no,yes,no,cellular,may,thu,1,7,2,success,-1.8,93.876,-40.0,0.677,5008.7,Joven,0.953412911489602
62,retired,married,university.degree,unknown,no,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,Senior,0.8395660683168499
55,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,Maduro,0.9717756863850112
37,services,married,high.school,no,no,no,cellular,nov,wed,2,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,Adulto,0.7346958652238355
48,housemaid,married,high.school,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Maduro,0.795882816095017
22,student,single,unknown,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,Joven,0.8917207156205493
34,admin.,single,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,Adulto,0.7596646505740303
38,technician,married,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Adulto,0.5074617354025195
34,technician,married,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6786533809209432
28,blue-collar,single,high.school,no,no,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,Joven,0.5875409609599137
32,services,married,high.school,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5957950333642864
27,management,married,university.degree,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,Joven,0.6811934651774336
27,admin.,single,high.school,no,no,no,cellular,jul,thu,2,999,2,failure,-1.7,94.215,-40.3,0.782,4991.6,Joven,0.8628657298947218
44,technician,married,high.school,no,yes,yes,cellular,oct,mon,1,999,1,failure,-1.1,94.601,-49.5,1.0,4963.6,Adulto,0.7968521581480871
32,self-employed,single,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,Adulto,0.6830134705024538
31,services,married,high.school,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.7894168423313335
58,management,single,university.degree,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,Maduro,0.5337270205200694
56,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,apr,wed,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1,Maduro,0.5657477891472952
26,admin.,married,high.school,no,no,yes,cellular,nov,wed,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,Joven,0.7930235530829182
27,technician,single,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,Joven,0.7868084777146125
47,housemaid,married,basic.4y,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.6221758318567265
73,retired,married,unknown,no,yes,no,telephone,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,Senior,0.8843746488351061
60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,Maduro,0.910705923961072
32,management,single,university.degree,no,no,no,cellular,jul,fri,2,999,1,failure,-1.7,94.215,-40.3,0.861,4991.6,Adulto,0.8725418296191295
26,student,single,high.school,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,Joven,0.5586514043279958
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,3,3,success,-1.8,93.369,-34.8,0.646,5008.7,Joven,0.9733527860233843
28,management,single,university.degree,no,yes,no,cellular,jun,thu,3,6,2,success,-1.7,94.055,-39.8,0.729,4991.6,Joven,0.9342277027508809
26,admin.,married,high.school,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Joven,0.8087489574030182
37,admin.,married,professional.course,no,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.5081643493085846
54,technician,divorced,university.degree,no,unknown,unknown,cellular,dec,mon,1,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,Maduro,0.8712101873390002
41,admin.,married,university.degree,no,no,no,telephone,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,Adulto,0.9117317634756055
31,management,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,Adulto,0.8265415253046234
64,retired,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,Senior,0.9505982046335608
32,self-employed,married,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,Adulto,0.8213636981922002
63,retired,married,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,93.876,-40.0,0.685,5008.7,Senior,0.8289798090326177
19,student,single,unknown,no,no,no,cellular,nov,mon,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,Joven,0.9592619197482979
44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,Adulto,0.8434107218634765
27,blue-collar,single,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Joven,0.6781586557945576
27,admin.,single,high.school,no,no,no,telephone,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Joven,0.5322458780967938
41,admin.,divorced,university.degree,no,no,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Adulto,0.6215257202233709
36,admin.,married,high.school,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,Adulto,0.6521379516053075
31,admin.,divorced,university.degree,no,no,no,cellular,mar,mon,4,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1,Adulto,0.8081584312835394
33,management,married,university.degree,no,yes,no,telephone,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,Adulto,0.7482829344973114
32,retired,married,basic.4y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6871626220245592
47,management,married,high.school,no,no,yes,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.5663711159189284
30,student,single,professional.course,no,yes,no,cellular,sep,mon,4,19,1,success,-1.1,94.199,-37.5,0.879,4963.6,Joven,0.9510723764346836
28,admin.,single,university.degree,no,yes,no,cellular,aug,mon,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,Joven,0.7081863196532587
34,technician,married,professional.course,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.6234411475431747
28,blue-collar,single,high.school,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,Joven,0.6856528042033222
47,management,married,basic.9y,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,Maduro,0.7972014757848224
33,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Adulto,0.7993670344424755
34,admin.,single,high.school,no,no,no,cellular,mar,tue,1,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,Adulto,0.9743603233488037
28,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,Joven,0.9574707576033318
48,management,married,university.degree,no,yes,no,cellular,dec,fri,5,999,1,failure,-3.0,92.713,-33.0,0.718,5023.5,Maduro,0.8179631351003624
43,services,married,basic.6y,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.75,5017.5,Adulto,0.8371631330036248
69,retired,married,high.school,no,yes,yes,cellular,sep,wed,1,6,2,success,-1.1,94.199,-37.5,0.886,4963.6,Senior,0.965814493070092
29,student,single,professional.course,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,Joven,0.8565159102037928
25,management,single,university.degree,no,no,no,telephone,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,Joven,0.7309985472787016
36,management,married,basic.6y,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,Adulto,0.79638164803008
44,admin.,single,high.school,no,no,yes,telephone,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,Adulto,0.8558747484576713
47,technician,divorced,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.6707420924961341
19,student,single,high.school,unknown,no,yes,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Joven,0.5086508666368489
39,blue-collar,married,unknown,unknown,no,no,cellular,apr,thu,1,9,1,success,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.8692840827009416
60,retired,married,basic.4y,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,Maduro,0.8619721064408045
35,admin.,married,university.degree,no,yes,no,cellular,nov,thu,2,3,1,success,-0.1,93.2,-42.0,4.076,5195.8,Adulto,0.6971595836269824
33,technician,single,university.degree,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,Adulto,0.8519993189588017
63,retired,married,high.school,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,Senior,0.9104505515671634
64,retired,married,basic.6y,no,yes,no,cellular,apr,thu,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Senior,0.761435862446985
29,student,single,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Joven,0.5089947994658556
30,admin.,single,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,Joven,0.8430728890043637
26,admin.,single,high.school,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.666746358413303
43,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.527713165797469
25,technician,married,professional.course,no,no,no,cellular,jun,wed,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,Joven,0.7441785820886683
71,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,2,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,Senior,0.9116891429844269
35,admin.,single,university.degree,no,yes,no,cellular,nov,thu,8,6,1,success,-0.1,93.2,-42.0,4.076,5195.8,Adulto,0.654725536863698
39,admin.,married,university.degree,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,Adulto,0.7965344304725105
50,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,Maduro,0.6076348115159135
31,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Adulto,0.6791926769379912
25,admin.,single,university.degree,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,Joven,0.5554056725418656
38,services,married,high.school,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,Adulto,0.896207678994797
56,retired,married,professional.course,no,no,no,cellular,oct,thu,1,3,1,success,-3.4,92.431,-26.9,0.733,5017.5,Maduro,0.97066095711584
37,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,Adulto,0.7974868515289891
25,student,single,high.school,no,no,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,Joven,0.8520514506713157
41,technician,single,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Adulto,0.7013587888126172
25,admin.,married,university.degree,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,Joven,0.8681887406392497
39,entrepreneur,married,professional.course,no,no,no,telephone,sep,wed,3,6,1,success,-1.1,94.199,-37.5,0.876,4963.6,Adulto,0.9052397751956798
33,services,single,university.degree,no,yes,no,cellular,oct,mon,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6,Adulto,0.9575760343997529
44,technician,single,professional.course,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Adulto,0.6894103346910604
33,self-employed,single,university.degree,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,Adulto,0.8997030342313638
28,unemployed,married,professional.course,no,yes,no,cellular,aug,fri,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,Joven,0.6522439997937581
35,unemployed,married,high.school,no,yes,no,cellular,aug,mon,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,Adulto,0.9740940488593709
56,self-employed,married,university.degree,no,no,no,cellular,jun,thu,3,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,Maduro,0.8068933295105883
56,unemployed,divorced,basic.4y,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,Maduro,0.8929225931082305
35,admin.,married,university.degree,no,no,no,cellular,dec,tue,1,999,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,Adulto,0.8919430927178933
31,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,Adulto,0.8646545721297563
75,retired,married,unknown,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,Senior,0.8435421116828261
84,retired,married,high.school,no,no,no,cellular,dec,tue,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,Senior,0.9292098749566169
32,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.5453215896535121
47,admin.,married,high.school,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,Maduro,0.7416742398539193
26,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,Joven,0.9568267904241287
45,unemployed,married,basic.9y,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,Adulto,0.7318234900575898
38,admin.,single,university.degree,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.782354381905266
30,blue-collar,single,professional.course,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,93.876,-40.0,0.668,5008.7,Joven,0.7016943505394889
51,technician,divorced,professional.course,no,yes,yes,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,Maduro,0.5300441058452513
54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Maduro,0.5234408863414607
24,student,single,university.degree,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,Joven,0.8580635226625786
30,admin.,married,high.school,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Joven,0.6680483785244062
51,technician,married,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Maduro,0.6459959476558222
47,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.554918330612384
55,admin.,married,high.school,no,no,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Maduro,0.5936952096109522
59,retired,married,unknown,no,no,no,cellular,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,Maduro,0.8351171905151744
64,admin.,married,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,Senior,0.9289789976725008
28,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,2,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,Joven,0.9827838442854545
37,admin.,married,university.degree,no,yes,no,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,Adulto,0.7424788808877378
32,services,single,high.school,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6402652000588922
26,admin.,single,high.school,no,no,no,telephone,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,Joven,0.9406186182812616
56,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,wed,12,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Maduro,0.5769482566118588
34,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.7346714685448044
31,technician,single,professional.course,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.5022937455408102
38,technician,married,university.degree,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,0.8229155488441418
33,admin.,single,university.degree,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,Adulto,0.8203334594675259
46,technician,married,unknown,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Maduro,0.6762921171554677
45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.5199765136113188
24,services,single,high.school,no,yes,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,Joven,0.5526706560111444
33,services,married,high.school,no,no,no,cellular,jun,mon,1,999,1,failure,-1.7,94.055,-39.8,0.72,4991.6,Adulto,0.6220302210152546
21,student,single,professional.course,no,no,no,telephone,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,Joven,0.7965906930804418
37,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.6195114838282753
45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Adulto,0.6371253906731359
39,technician,married,university.degree,no,no,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,Adulto,0.965375581126736
41,management,married,university.degree,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,0.674501978033306
